# CRUSH Pixel Data File
#
# Instrument: HAWC_PLUS
# Scan: 2016-12-03_HA_F354-88_0005_81-054
# Object: omc1_c
# Date: 2016-12-03T08:02:22.570 (MJD: 57725.33578418981)
# Project: 88_0005_81
# Exposure: 38.63184 s.
# Equatorial: 05h35m13.921s -05d22m22.81s (J2000.0)
# Horizontal: 131d47m40.32s 39d58m09.99s
# CRUSH version: 2.34-2 (devel.1)
#
# Flag '?' - 0x0x80000000 - Unknown
# Flag 'X' - 0x0x1 - Dead
# Flag 'B' - 0x0x2 - Blind
# Flag 'd' - 0x0x100 - Discarded
# Flag 'g' - 0x0x200 - Gain
# Flag 'n' - 0x0x400 - Noisy
# Flag 'f' - 0x0x800 - Degrees-of-freedom.
# Flag 's' - 0x0x1000 - Spiky
# Flag 'r' - 0x0x2000 - Railing/Saturated
# Flag 'F' - 0x0x4000 - Insufficient phase degrees-of-freedom
# Flag '@' - 0x0x8000 - Bad subarray gain
# Flag 'b' - 0x0x10000 - Bad TES bias gain
# Flag 'm' - 0x0x20000 - Bad MUX gain
# Flag 'R' - 0x0x40000 - Bad detector row gain
# Flag 'M' - 0x0x80000 - Bad series array gain
# Flag 'T' - 0x0x100000 - Flicker noise
#
# ch	gain	weight		flag	eff	Gmux	idx	sub	row	col
R0[9,24]	0.004 	5.071E-3 	gn	-1.309	1.000	1.000	312	0	9	24
R0[9,25]	0.977 	3.780E-4 	-	0.613	1.000	1.000	313	0	9	25
R0[9,26]	0.977 	7.569E-4 	-	0.595	1.000	1.000	314	0	9	26
R0[10,0]	0.830 	9.778E-4 	-	0.833	1.000	1.000	320	0	10	0
R0[10,1]	0.805 	1.080E-3 	-	0.809	1.000	1.000	321	0	10	1
R0[10,2]	0.766 	1.230E-3 	-	0.803	1.000	1.000	322	0	10	2
R0[10,3]	0.801 	1.237E-3 	-	0.728	1.000	1.000	323	0	10	3
R0[10,4]	0.955 	8.740E-4 	-	0.586	1.000	1.000	324	0	10	4
R0[10,5]	0.867 	1.074E-3 	-	0.698	1.000	1.000	325	0	10	5
R0[10,7]	0.922 	3.169E-5 	n	0.690	1.000	1.000	327	0	10	7
R0[10,8]	0.948 	8.641E-4 	-	0.679	1.000	1.000	328	0	10	8
R0[10,9]	0.914 	1.108E-3 	-	0.706	1.000	1.000	329	0	10	9
R0[10,10]	0.954 	5.864E-4 	-	0.664	1.000	1.000	330	0	10	10
R0[10,11]	0.985 	8.223E-4 	-	0.659	1.000	1.000	331	0	10	11
R0[10,12]	1.031 	7.576E-4 	-	0.677	1.000	1.000	332	0	10	12
R0[10,13]	1.012 	5.095E-4 	-	0.635	1.000	1.000	333	0	10	13
R0[10,14]	1.044 	1.025E-3 	-	0.623	1.000	1.000	334	0	10	14
R0[10,15]	1.092 	7.549E-4 	-	0.614	1.000	1.000	335	0	10	15
R0[10,16]	1.069 	6.516E-4 	-	0.654	1.000	1.000	336	0	10	16
R0[10,17]	1.042 	1.001E-3 	-	0.626	1.000	1.000	337	0	10	17
R0[10,18]	0.995 	1.085E-3 	-	0.618	1.000	1.000	338	0	10	18
R0[10,19]	1.026 	7.691E-4 	-	0.607	1.000	1.000	339	0	10	19
R0[10,21]	1.025 	1.020E-3 	-	0.623	1.000	1.000	341	0	10	21
R0[10,22]	0.956 	8.437E-4 	-	0.664	1.000	1.000	342	0	10	22
R0[10,23]	0.954 	8.764E-4 	-	0.635	1.000	1.000	343	0	10	23
R0[10,24]	0.004 	5.223E-3 	gn	-1.533	1.000	1.000	344	0	10	24
R0[10,25]	0.951 	1.054E-3 	-	0.608	1.000	1.000	345	0	10	25
R0[10,26]	0.906 	1.099E-3 	-	0.613	1.000	1.000	346	0	10	26
R0[11,0]	0.715 	1.158E-3 	-	0.924	1.000	1.000	352	0	11	0
R0[11,1]	0.739 	1.279E-3 	-	0.862	1.000	1.000	353	0	11	1
R0[11,2]	0.004 	1.135E-2 	gn	1.303	1.000	1.000	354	0	11	2
R0[11,3]	0.851 	1.015E-3 	-	0.706	1.000	1.000	355	0	11	3
R0[11,4]	0.646 	1.590E-3 	-	0.795	1.000	1.000	356	0	11	4
R0[11,5]	0.891 	7.841E-4 	-	0.676	1.000	1.000	357	0	11	5
R0[11,7]	0.881 	4.114E-5 	n	0.652	1.000	1.000	359	0	11	7
R0[11,8]	0.957 	9.844E-4 	-	0.678	1.000	1.000	360	0	11	8
R0[11,9]	0.981 	1.154E-3 	-	0.696	1.000	1.000	361	0	11	9
R0[11,10]	0.957 	1.287E-3 	-	0.682	1.000	1.000	362	0	11	10
R0[11,11]	0.935 	1.099E-3 	-	0.693	1.000	1.000	363	0	11	11
R0[11,12]	1.108 	9.254E-4 	-	0.621	1.000	1.000	364	0	11	12
R0[11,13]	0.998 	9.994E-4 	-	0.668	1.000	1.000	365	0	11	13
R0[11,14]	1.002 	4.511E-4 	-	0.643	1.000	1.000	366	0	11	14
R0[11,15]	0.959 	5.505E-4 	-	0.623	1.000	1.000	367	0	11	15
R0[11,16]	0.966 	1.044E-3 	-	0.696	1.000	1.000	368	0	11	16
R0[11,17]	0.005 	1.165E-2 	gn	-2.479	1.000	1.000	369	0	11	17
R0[11,18]	0.999 	7.291E-4 	-	0.620	1.000	1.000	370	0	11	18
R0[11,19]	1.025 	9.426E-4 	-	0.633	1.000	1.000	371	0	11	19
R0[11,21]	0.995 	9.745E-4 	-	0.612	1.000	1.000	373	0	11	21
R0[11,22]	1.252 	3.156E-4 	-	0.548	1.000	1.000	374	0	11	22
R0[11,23]	0.960 	1.091E-3 	-	0.643	1.000	1.000	375	0	11	23
R0[11,24]	0.004 	5.110E-3 	gn	-1.572	1.000	1.000	376	0	11	24
R0[11,25]	0.935 	1.088E-3 	-	0.636	1.000	1.000	377	0	11	25
R0[11,26]	1.169 	5.160E-4 	-	0.508	1.000	1.000	378	0	11	26
R0[12,0]	0.601 	1.466E-3 	-	1.051	1.000	1.000	384	0	12	0
R0[12,1]	0.722 	1.282E-3 	-	0.886	1.000	1.000	385	0	12	1
R0[12,2]	0.809 	1.073E-3 	-	0.776	1.000	1.000	386	0	12	2
R0[12,3]	0.750 	1.413E-3 	-	0.623	1.000	1.000	387	0	12	3
R0[12,4]	0.923 	8.835E-4 	-	0.707	1.000	1.000	388	0	12	4
R0[12,5]	1.008 	6.776E-4 	-	0.664	1.000	1.000	389	0	12	5
R0[12,7]	0.924 	8.451E-4 	-	0.679	1.000	1.000	391	0	12	7
R0[12,8]	1.421 	6.772E-4 	-	0.545	1.000	1.000	392	0	12	8
R0[12,9]	0.003 	5.677E-3 	gn	1.149	1.000	1.000	393	0	12	9
R0[12,10]	1.036 	4.824E-4 	-	0.739	1.000	1.000	394	0	12	10
R0[12,11]	0.973 	3.641E-4 	-	0.747	1.000	1.000	395	0	12	11
R0[12,12]	0.939 	1.084E-3 	-	0.708	1.000	1.000	396	0	12	12
R0[12,13]	1.001 	1.015E-3 	-	0.673	1.000	1.000	397	0	12	13
R0[12,14]	1.003 	1.107E-3 	-	0.654	1.000	1.000	398	0	12	14
R0[12,15]	1.154 	8.722E-4 	-	0.601	1.000	1.000	399	0	12	15
R0[12,16]	1.016 	1.269E-3 	-	0.648	1.000	1.000	400	0	12	16
R0[12,17]	1.016 	4.593E-4 	-	0.596	1.000	1.000	401	0	12	17
R0[12,18]	1.015 	8.721E-4 	-	0.633	1.000	1.000	402	0	12	18
R0[12,19]	1.021 	8.849E-4 	-	0.637	1.000	1.000	403	0	12	19
R0[12,21]	1.590 	2.254E-4 	-	0.491	1.000	1.000	405	0	12	21
R0[12,22]	0.007 	6.818E-3 	gn	-0.379	1.000	1.000	406	0	12	22
R0[12,23]	0.917 	6.957E-4 	-	0.692	1.000	1.000	407	0	12	23
R0[12,24]	0.004 	5.088E-3 	gn	-1.488	1.000	1.000	408	0	12	24
R0[12,25]	0.483 	2.141E-3 	-	0.713	1.000	1.000	409	0	12	25
R0[12,26]	1.008 	9.939E-4 	-	0.629	1.000	1.000	410	0	12	26
R0[13,0]	0.640 	1.152E-3 	-	1.031	1.000	1.000	416	0	13	0
R0[13,1]	0.748 	1.076E-3 	-	0.882	1.000	1.000	417	0	13	1
R0[13,2]	0.815 	1.179E-3 	-	0.786	1.000	1.000	418	0	13	2
R0[13,3]	0.626 	1.530E-3 	-	0.900	1.000	1.000	419	0	13	3
R0[13,4]	0.364 	3.085E-3 	-	0.965	1.000	1.000	420	0	13	4
R0[13,5]	0.004 	8.877E-3 	gn	2.590	1.000	1.000	421	0	13	5
R0[13,7]	0.950 	9.953E-4 	-	0.696	1.000	1.000	423	0	13	7
R0[13,8]	0.994 	7.656E-4 	-	0.703	1.000	1.000	424	0	13	8
R0[13,9]	1.096 	7.134E-4 	-	0.683	1.000	1.000	425	0	13	9
R0[13,10]	1.137 	7.622E-4 	-	0.690	1.000	1.000	426	0	13	10
R0[13,11]	1.145 	8.382E-4 	-	0.693	1.000	1.000	427	0	13	11
R0[13,12]	1.034 	1.074E-3 	-	0.684	1.000	1.000	428	0	13	12
R0[13,13]	1.037 	1.049E-3 	-	0.675	1.000	1.000	429	0	13	13
R0[13,14]	0.997 	9.504E-4 	-	0.690	1.000	1.000	430	0	13	14
R0[13,15]	1.049 	9.457E-4 	-	0.685	1.000	1.000	431	0	13	15
R0[13,16]	1.006 	6.564E-4 	-	0.679	1.000	1.000	432	0	13	16
R0[13,17]	1.152 	6.230E-4 	-	0.654	1.000	1.000	433	0	13	17
R0[13,18]	1.045 	9.527E-4 	-	0.642	1.000	1.000	434	0	13	18
R0[13,19]	1.033 	8.262E-4 	-	0.650	1.000	1.000	435	0	13	19
R0[13,21]	1.077 	1.144E-5 	n	0.608	1.000	1.000	437	0	13	21
R0[13,22]	1.204 	2.071E-4 	-	0.597	1.000	1.000	438	0	13	22
R0[13,23]	1.036 	8.262E-4 	-	0.646	1.000	1.000	439	0	13	23
R0[13,24]	0.004 	5.012E-3 	gn	-1.139	1.000	1.000	440	0	13	24
R0[13,25]	1.003 	6.860E-4 	-	0.650	1.000	1.000	441	0	13	25
R0[13,26]	1.120 	8.816E-4 	-	0.635	1.000	1.000	442	0	13	26
R0[14,0]	-0.005 	5.288E-3 	gn	0.344	1.000	1.000	448	0	14	0
R0[14,1]	-0.003 	5.529E-3 	gn	-1.641	1.000	1.000	449	0	14	1
R0[14,2]	-0.003 	5.281E-3 	gn	1.036	1.000	1.000	450	0	14	2
R0[14,3]	-0.003 	5.679E-3 	gn	1.648	1.000	1.000	451	0	14	3
R0[14,4]	-0.009 	4.945E-3 	gn	-0.014	1.000	1.000	452	0	14	4
R0[14,5]	-0.012 	5.361E-3 	gn	0.062	1.000	1.000	453	0	14	5
R0[14,7]	0.005 	6.185E-3 	gn	0.221	1.000	1.000	455	0	14	7
R0[14,8]	0.004 	6.867E-3 	gn	1.326	1.000	1.000	456	0	14	8
R0[14,9]	-0.039 	4.241E-3 	gn	0.839	1.000	1.000	457	0	14	9
R0[14,10]	0.002 	6.717E-3 	gn	0.630	1.000	1.000	458	0	14	10
R0[14,11]	0.007 	4.545E-3 	gn	1.560	1.000	1.000	459	0	14	11
R0[14,12]	-0.017 	3.917E-3 	gn	-0.400	1.000	1.000	460	0	14	12
R0[14,13]	0.003 	8.080E-3 	gn	0.718	1.000	1.000	461	0	14	13
R0[14,14]	-0.015 	4.941E-3 	gn	0.918	1.000	1.000	462	0	14	14
R0[14,15]	0.007 	5.177E-3 	gn	1.341	1.000	1.000	463	0	14	15
R0[14,16]	-0.005 	5.709E-3 	gn	0.342	1.000	1.000	464	0	14	16
R0[14,17]	-0.006 	5.900E-3 	gn	3.139	1.000	1.000	465	0	14	17
R0[14,18]	-0.017 	5.929E-3 	gn	1.138	1.000	1.000	466	0	14	18
R0[14,19]	0.004 	5.646E-3 	gn	-3.457	1.000	1.000	467	0	14	19
R0[14,21]	0.007 	4.130E-3 	gn	-0.784	1.000	1.000	469	0	14	21
R0[14,22]	0.003 	4.662E-3 	gn	-0.408	1.000	1.000	470	0	14	22
R0[14,23]	-0.027 	3.805E-3 	gn	1.091	1.000	1.000	471	0	14	23
R0[14,24]	0.004 	5.051E-3 	gn	-0.978	1.000	1.000	472	0	14	24
R0[14,25]	-0.012 	4.053E-3 	gn	1.141	1.000	1.000	473	0	14	25
R0[14,26]	-0.004 	4.406E-3 	gn	1.505	1.000	1.000	474	0	14	26
R0[15,0]	-0.003 	5.492E-3 	gn	1.194	1.000	1.000	480	0	15	0
R0[15,1]	-0.025 	3.481E-3 	gn	0.002	1.000	1.000	481	0	15	1
R0[15,2]	-0.004 	5.492E-3 	gn	1.624	1.000	1.000	482	0	15	2
R0[15,3]	-0.003 	5.721E-3 	gn	0.958	1.000	1.000	483	0	15	3
R0[15,4]	-0.010 	4.185E-3 	gn	0.405	1.000	1.000	484	0	15	4
R0[15,5]	-0.001 	4.949E-3 	gn	-15.503	1.000	1.000	485	0	15	5
R0[15,7]	0.005 	6.664E-3 	gn	1.209	1.000	1.000	487	0	15	7
R0[15,8]	0.002 	4.910E-3 	gn	-0.420	1.000	1.000	488	0	15	8
R0[15,9]	0.002 	6.484E-3 	gn	-0.117	1.000	1.000	489	0	15	9
R0[15,10]	-0.024 	3.909E-3 	gn	0.385	1.000	1.000	490	0	15	10
R0[15,11]	0.000 	6.210E-3 	gn	2.770	1.000	1.000	491	0	15	11
R0[15,12]	-0.011 	3.579E-3 	gn	0.494	1.000	1.000	492	0	15	12
R0[15,13]	-0.016 	4.702E-3 	gn	1.091	1.000	1.000	493	0	15	13
R0[15,14]	-0.012 	4.693E-3 	gn	0.851	1.000	1.000	494	0	15	14
R0[15,15]	0.001 	7.856E-3 	gn	1.059	1.000	1.000	495	0	15	15
R0[15,16]	0.002 	8.273E-3 	gn	-0.603	1.000	1.000	496	0	15	16
R0[15,17]	-0.005 	4.732E-3 	gn	0.973	1.000	1.000	497	0	15	17
R0[15,18]	-0.028 	5.228E-3 	gn	0.516	1.000	1.000	498	0	15	18
R0[15,19]	0.010 	5.980E-3 	gn	-0.199	1.000	1.000	499	0	15	19
R0[15,21]	0.005 	6.487E-3 	gn	-1.589	1.000	1.000	501	0	15	21
R0[15,22]	-0.007 	4.880E-3 	gn	2.606	1.000	1.000	502	0	15	22
R0[15,23]	-0.008 	3.510E-3 	gn	2.570	1.000	1.000	503	0	15	23
R0[15,24]	0.004 	4.911E-3 	gn	-1.258	1.000	1.000	504	0	15	24
R0[15,25]	-0.005 	3.885E-3 	gn	1.538	1.000	1.000	505	0	15	25
R0[15,26]	-0.003 	4.343E-3 	gn	1.770	1.000	1.000	506	0	15	26
R0[16,0]	0.872 	7.700E-4 	-	0.855	1.000	1.000	512	0	16	0
R0[16,1]	0.756 	2.813E-5 	n	0.812	1.000	1.000	513	0	16	1
R0[16,2]	0.869 	7.557E-4 	-	0.796	1.000	1.000	514	0	16	2
R0[16,3]	0.916 	9.803E-4 	-	0.757	1.000	1.000	515	0	16	3
R0[16,4]	1.123 	8.391E-4 	-	0.667	1.000	1.000	516	0	16	4
R0[16,5]	0.003 	7.880E-3 	gn	2.470	1.000	1.000	517	0	16	5
R0[16,7]	1.069 	9.328E-4 	-	0.714	1.000	1.000	519	0	16	7
R0[16,8]	1.034 	9.493E-4 	-	0.700	1.000	1.000	520	0	16	8
R0[16,9]	1.193 	7.212E-4 	-	0.636	1.000	1.000	521	0	16	9
R0[16,10]	0.002 	7.369E-3 	gn	-0.316	1.000	1.000	522	0	16	10
R0[16,11]	1.124 	9.368E-4 	-	0.689	1.000	1.000	523	0	16	11
R0[16,12]	1.125 	6.888E-4 	-	0.682	1.000	1.000	524	0	16	12
R0[16,13]	1.136 	8.214E-4 	-	0.679	1.000	1.000	525	0	16	13
R0[16,14]	1.125 	6.517E-4 	-	0.687	1.000	1.000	526	0	16	14
R0[16,15]	1.132 	8.233E-4 	-	0.697	1.000	1.000	527	0	16	15
R0[16,16]	0.495 	3.052E-3 	-	0.643	1.000	1.000	528	0	16	16
R0[16,17]	1.171 	6.276E-4 	-	0.704	1.000	1.000	529	0	16	17
R0[16,18]	1.115 	7.718E-4 	-	0.689	1.000	1.000	530	0	16	18
R0[16,19]	1.097 	8.222E-4 	-	0.673	1.000	1.000	531	0	16	19
R0[16,21]	1.099 	8.216E-4 	-	0.647	1.000	1.000	533	0	16	21
R0[16,22]	1.097 	9.078E-4 	-	0.652	1.000	1.000	534	0	16	22
R0[16,23]	1.477 	5.257E-4 	-	0.541	1.000	1.000	535	0	16	23
R0[16,24]	0.003 	4.945E-3 	gn	-1.319	1.000	1.000	536	0	16	24
R0[16,25]	0.004 	6.130E-3 	gn	-1.367	1.000	1.000	537	0	16	25
R0[16,26]	1.072 	8.132E-4 	-	0.651	1.000	1.000	538	0	16	26
R0[17,0]	0.651 	9.316E-4 	-	0.999	1.000	1.000	544	0	17	0
R0[17,1]	0.784 	1.057E-3 	-	0.843	1.000	1.000	545	0	17	1
R0[17,2]	0.873 	8.257E-4 	-	0.761	1.000	1.000	546	0	17	2
R0[17,3]	1.058 	5.953E-4 	-	0.677	1.000	1.000	547	0	17	3
R0[17,4]	1.077 	8.829E-4 	-	0.573	1.000	1.000	548	0	17	4
R0[17,5]	0.002 	7.592E-3 	gn	1.445	1.000	1.000	549	0	17	5
R0[17,7]	1.052 	9.490E-4 	-	0.723	1.000	1.000	551	0	17	7
R0[17,8]	1.075 	5.523E-4 	-	0.700	1.000	1.000	552	0	17	8
R0[17,9]	1.097 	7.729E-4 	-	0.715	1.000	1.000	553	0	17	9
R0[17,10]	1.028 	8.121E-4 	-	0.724	1.000	1.000	554	0	17	10
R0[17,11]	0.003 	7.442E-3 	gn	-0.222	1.000	1.000	555	0	17	11
R0[17,12]	0.004 	6.259E-3 	gn	1.310	1.000	1.000	556	0	17	12
R0[17,13]	1.075 	9.133E-4 	-	0.698	1.000	1.000	557	0	17	13
R0[17,14]	0.003 	6.831E-3 	gn	1.343	1.000	1.000	558	0	17	14
R0[17,15]	1.084 	6.152E-4 	-	0.707	1.000	1.000	559	0	17	15
R0[17,16]	1.064 	9.019E-4 	-	0.706	1.000	1.000	560	0	17	16
R0[17,17]	1.077 	6.805E-4 	-	0.700	1.000	1.000	561	0	17	17
R0[17,18]	1.264 	6.615E-4 	-	0.618	1.000	1.000	562	0	17	18
R0[17,19]	0.004 	8.944E-3 	gn	0.529	1.000	1.000	563	0	17	19
R0[17,21]	1.091 	8.638E-4 	-	0.659	1.000	1.000	565	0	17	21
R0[17,22]	1.065 	8.543E-4 	-	0.665	1.000	1.000	566	0	17	22
R0[17,23]	1.088 	8.033E-4 	-	0.655	1.000	1.000	567	0	17	23
R0[17,24]	0.003 	5.162E-3 	gn	-1.135	1.000	1.000	568	0	17	24
R0[17,25]	1.072 	7.910E-4 	-	0.649	1.000	1.000	569	0	17	25
R0[17,26]	1.081 	6.357E-4 	-	0.654	1.000	1.000	570	0	17	26
R0[18,0]	0.700 	1.176E-3 	-	0.918	1.000	1.000	576	0	18	0
R0[18,1]	0.796 	9.500E-4 	-	0.710	1.000	1.000	577	0	18	1
R0[18,2]	1.016 	5.569E-4 	-	0.675	1.000	1.000	578	0	18	2
R0[18,3]	0.983 	9.676E-4 	-	0.698	1.000	1.000	579	0	18	3
R0[18,4]	1.105 	6.680E-4 	-	0.691	1.000	1.000	580	0	18	4
R0[18,5]	1.042 	8.426E-4 	-	0.724	1.000	1.000	581	0	18	5
R0[18,7]	0.955 	1.054E-3 	-	0.750	1.000	1.000	583	0	18	7
R0[18,8]	1.016 	6.183E-4 	-	0.710	1.000	1.000	584	0	18	8
R0[18,9]	1.041 	9.333E-4 	-	0.718	1.000	1.000	585	0	18	9
R0[18,10]	1.069 	8.664E-4 	-	0.706	1.000	1.000	586	0	18	10
R0[18,11]	1.052 	8.771E-4 	-	0.706	1.000	1.000	587	0	18	11
R0[18,12]	1.070 	4.932E-4 	-	0.701	1.000	1.000	588	0	18	12
R0[18,13]	1.064 	8.540E-4 	-	0.720	1.000	1.000	589	0	18	13
R0[18,14]	0.964 	6.658E-4 	-	0.734	1.000	1.000	590	0	18	14
R0[18,15]	1.038 	6.057E-4 	-	0.643	1.000	1.000	591	0	18	15
R0[18,16]	0.003 	6.632E-3 	gn	0.232	1.000	1.000	592	0	18	16
R0[18,17]	1.036 	9.928E-4 	-	0.708	1.000	1.000	593	0	18	17
R0[18,18]	0.967 	8.720E-4 	-	0.720	1.000	1.000	594	0	18	18
R0[18,19]	1.012 	9.066E-4 	-	0.693	1.000	1.000	595	0	18	19
R0[18,21]	0.005 	6.339E-3 	gn	0.109	1.000	1.000	597	0	18	21
R0[18,22]	1.075 	9.289E-4 	-	0.662	1.000	1.000	598	0	18	22
R0[18,23]	1.037 	8.973E-4 	-	0.659	1.000	1.000	599	0	18	23
R0[18,24]	0.003 	5.297E-3 	gn	-1.241	1.000	1.000	600	0	18	24
R0[18,25]	0.003 	5.017E-3 	gn	-1.244	1.000	1.000	601	0	18	25
R0[18,26]	1.040 	9.096E-4 	-	0.660	1.000	1.000	602	0	18	26
R0[19,24]	0.004 	4.969E-3 	gn	-1.095	1.000	1.000	632	0	19	24
R0[20,0]	0.806 	9.924E-4 	-	0.811	1.000	1.000	640	0	20	0
R0[20,1]	0.878 	1.210E-3 	-	0.764	1.000	1.000	641	0	20	1
R0[20,2]	0.821 	1.302E-3 	-	0.764	1.000	1.000	642	0	20	2
R0[20,3]	0.866 	1.387E-3 	-	0.744	1.000	1.000	643	0	20	3
R0[20,4]	0.973 	1.115E-3 	-	0.674	1.000	1.000	644	0	20	4
R0[20,5]	1.068 	2.910E-5 	n	0.696	1.000	1.000	645	0	20	5
R0[20,7]	0.580 	1.884E-3 	-	0.943	1.000	1.000	647	0	20	7
R0[20,8]	0.002 	5.205E-3 	gn	3.190	1.000	1.000	648	0	20	8
R0[20,9]	1.020 	8.723E-5 	-	0.754	1.000	1.000	649	0	20	9
R0[20,10]	1.064 	1.045E-3 	-	0.714	1.000	1.000	650	0	20	10
R0[20,11]	1.040 	1.171E-3 	-	0.706	1.000	1.000	651	0	20	11
R0[20,12]	1.021 	1.014E-3 	-	0.698	1.000	1.000	652	0	20	12
R0[20,13]	1.008 	1.070E-3 	-	0.719	1.000	1.000	653	0	20	13
R0[20,14]	1.094 	1.012E-3 	-	0.627	1.000	1.000	654	0	20	14
R0[20,15]	1.034 	1.152E-3 	-	0.703	1.000	1.000	655	0	20	15
R0[20,16]	1.007 	1.026E-3 	-	0.721	1.000	1.000	656	0	20	16
R0[20,17]	0.986 	9.287E-4 	-	0.707	1.000	1.000	657	0	20	17
R0[20,18]	0.800 	1.290E-3 	-	0.756	1.000	1.000	658	0	20	18
R0[20,19]	0.983 	1.036E-3 	-	0.697	1.000	1.000	659	0	20	19
R0[20,21]	1.054 	8.963E-4 	-	0.674	1.000	1.000	661	0	20	21
R0[20,22]	1.068 	7.060E-4 	-	0.657	1.000	1.000	662	0	20	22
R0[20,23]	1.010 	1.046E-3 	-	0.649	1.000	1.000	663	0	20	23
R0[20,24]	0.003 	4.703E-3 	gn	-0.071	1.000	1.000	664	0	20	24
R0[20,25]	1.026 	9.070E-4 	-	0.626	1.000	1.000	665	0	20	25
R0[20,26]	1.093 	9.117E-4 	-	0.646	1.000	1.000	666	0	20	26
R0[21,0]	0.653 	1.500E-3 	-	0.900	1.000	1.000	672	0	21	0
R0[21,1]	0.789 	1.215E-3 	-	0.814	1.000	1.000	673	0	21	1
R0[21,2]	0.827 	1.417E-3 	-	0.775	1.000	1.000	674	0	21	2
R0[21,3]	0.856 	1.318E-3 	-	0.761	1.000	1.000	675	0	21	3
R0[21,4]	0.900 	1.250E-3 	-	0.818	1.000	1.000	676	0	21	4
R0[21,5]	0.926 	1.672E-5 	n	0.704	1.000	1.000	677	0	21	5
R0[21,7]	0.978 	7.909E-4 	-	0.722	1.000	1.000	679	0	21	7
R0[21,8]	-0.003 	3.966E-3 	gn	-4.910	1.000	1.000	680	0	21	8
R0[21,9]	1.032 	8.184E-4 	-	0.717	1.000	1.000	681	0	21	9
R0[21,10]	0.827 	3.578E-5 	n	2.225	1.000	1.000	682	0	21	10
R0[21,11]	1.019 	1.056E-3 	-	0.717	1.000	1.000	683	0	21	11
R0[21,12]	0.996 	1.189E-3 	-	0.731	1.000	1.000	684	0	21	12
R0[21,13]	1.014 	9.388E-4 	-	0.708	1.000	1.000	685	0	21	13
R0[21,14]	0.982 	1.183E-3 	-	0.722	1.000	1.000	686	0	21	14
R0[21,15]	1.008 	1.319E-3 	-	0.705	1.000	1.000	687	0	21	15
R0[21,16]	1.006 	1.170E-3 	-	0.699	1.000	1.000	688	0	21	16
R0[21,17]	0.003 	7.893E-3 	gn	-0.079	1.000	1.000	689	0	21	17
R0[21,18]	0.776 	1.349E-3 	-	0.766	1.000	1.000	690	0	21	18
R0[21,19]	0.993 	7.896E-4 	-	0.697	1.000	1.000	691	0	21	19
R0[21,21]	1.015 	1.153E-3 	-	0.678	1.000	1.000	693	0	21	21
R0[21,22]	1.005 	1.201E-3 	-	0.661	1.000	1.000	694	0	21	22
R0[21,23]	0.985 	1.105E-3 	-	0.664	1.000	1.000	695	0	21	23
R0[21,24]	0.002 	4.794E-3 	gn	-0.055	1.000	1.000	696	0	21	24
R0[21,25]	1.020 	9.355E-4 	-	0.650	1.000	1.000	697	0	21	25
R0[21,26]	0.984 	7.348E-4 	-	0.679	1.000	1.000	698	0	21	26
R0[22,0]	0.644 	1.311E-3 	-	0.964	1.000	1.000	704	0	22	0
R0[22,1]	0.766 	1.181E-3 	-	0.854	1.000	1.000	705	0	22	1
R0[22,2]	0.861 	1.247E-3 	-	0.770	1.000	1.000	706	0	22	2
R0[22,3]	0.892 	8.178E-4 	-	0.741	1.000	1.000	707	0	22	3
R0[22,4]	0.932 	8.915E-4 	-	0.743	1.000	1.000	708	0	22	4
R0[22,5]	1.016 	1.122E-3 	-	0.722	1.000	1.000	709	0	22	5
R0[22,7]	1.033 	1.076E-3 	-	0.730	1.000	1.000	711	0	22	7
R0[22,8]	0.013 	4.273E-3 	gn	2.479	1.000	1.000	712	0	22	8
R0[22,9]	1.052 	7.087E-4 	-	0.698	1.000	1.000	713	0	22	9
R0[22,10]	1.072 	6.699E-4 	-	0.710	1.000	1.000	714	0	22	10
R0[22,11]	0.972 	7.299E-4 	-	0.729	1.000	1.000	715	0	22	11
R0[22,12]	1.135 	1.058E-3 	-	0.591	1.000	1.000	716	0	22	12
R0[22,13]	1.040 	9.918E-4 	-	0.732	1.000	1.000	717	0	22	13
R0[22,14]	0.992 	1.057E-3 	-	0.735	1.000	1.000	718	0	22	14
R0[22,15]	1.038 	9.627E-4 	-	0.714	1.000	1.000	719	0	22	15
R0[22,16]	0.942 	9.494E-4 	-	0.778	1.000	1.000	720	0	22	16
R0[22,17]	1.028 	8.304E-4 	-	0.716	1.000	1.000	721	0	22	17
R0[22,18]	0.972 	9.685E-4 	-	0.707	1.000	1.000	722	0	22	18
R0[22,19]	1.002 	9.430E-4 	-	0.717	1.000	1.000	723	0	22	19
R0[22,21]	1.008 	9.144E-4 	-	0.673	1.000	1.000	725	0	22	21
R0[22,22]	1.013 	1.010E-3 	-	0.695	1.000	1.000	726	0	22	22
R0[22,23]	0.001 	5.163E-3 	gn	0.363	1.000	1.000	727	0	22	23
R0[22,24]	0.002 	4.677E-3 	gn	-0.674	1.000	1.000	728	0	22	24
R0[22,25]	0.003 	5.209E-3 	gn	0.170	1.000	1.000	729	0	22	25
R0[22,26]	1.170 	8.166E-4 	-	0.583	1.000	1.000	730	0	22	26
R0[23,0]	0.828 	1.044E-3 	-	0.875	1.000	1.000	736	0	23	0
R0[23,1]	0.843 	1.260E-3 	-	0.845	1.000	1.000	737	0	23	1
